state,statehouse_district_number,full_name,first,middle,surname,suffix,party_code,notes,district_name,county_name,county,count,predicted_gender,gender_prob,party,pred.whi,pred.bla,pred.his,pred.asi,pred.oth,avg_white,avg_black,avg_his,avg_asi,avg_other,predicted_race,race_binary
MI,49,Ann Bollin,Ann,NA,Bollin,NA,100,NA,State House District 49,Livingston,093,362757,female,0.99,1,0.9600223429811164,0.002345320849262813,0.0034360037484279246,9.714347537384237e-4,0.03322489766745444,0.9600223429811164,0.002345320849262813,0.0034360037484279246,9.714347537384237e-4,0.03322489766745444,White,White
MI,50,Robert Bezotte,Robert,NA,Bezotte,NA,100,NA,State House District 50,Livingston,093,1566661,male,1,1,0.9152769690386948,0,0,0.0026314688125527847,0.08209156214875236,0.9152769690386948,0,0,0.0026314688125527847,0.08209156214875236,White,White
MI,51,Matt Maddock,Matt,NA,Maddock,NA,100,NA,State House District 51,Oakland,125,484010,male,1,1,0.788285137573289,0.003995128597387047,0.004049102615728096,0.018311854510326582,0.18535877670326928,0.788285137573289,0.003995128597387047,0.004049102615728096,0.018311854510326582,0.18535877670326928,White,White
MI,52,Mike Harris,Mike,NA,Harris,NA,100,NA,State House District 52,Oakland,125,1145946,male,1,1,0.2832511901450213,0.4418631662865722,0.026460413888838193,0.04921713974334851,0.19920808993621975,0.2832511901450213,0.4418631662865722,0.026460413888838193,0.04921713974334851,0.19920808993621975,Black,Non-White
MI,53,Brenda Carter,Brenda,NA,Carter,NA,200,NA,State House District 53,Oakland,125,415320,female,1,2,0.3385611100655859,0.5929275802768018,0.013053384436412227,0.003122387161406818,0.05233553805979332,0.3385611100655859,0.5929275802768018,0.013053384436412227,0.003122387161406818,0.05233553805979332,Black,Non-White
MI,54,Donni Steele,Donni,NA,Steele,NA,100,NA,State House District 54,Oakland,125,449,male,0.83,1,0.6815641242441234,0.17439716989335138,0.012052727440663408,0.05621007937610426,0.07577589904575754,0.6815641242441234,0.17439716989335138,0.012052727440663408,0.05621007937610426,0.07577589904575754,White,White
MI,55,Mark Tisdel,Mark,NA,Tisdel,NA,100,NA,State House District 55,Oakland,125,1378167,male,1,1,0.7368666789327328,0.1724169908598979,0.002839970500964052,0.0038779528507222705,0.08399840685568298,0.7368666789327328,0.1724169908598979,0.002839970500964052,0.0038779528507222705,0.08399840685568298,White,White
MI,56,Sharon MacDonell,Sharon,NA,MacDonell,NA,200,NA,State House District 56,Oakland,125,489621,female,0.99,2,0.9587597814458146,0.010110966079657141,0.002332116804422629,0.008091800337323655,0.020705335332781898,0.9587597814458146,0.010110966079657141,0.002332116804422629,0.008091800337323655,0.020705335332781898,White,White
MI,57,Tom Kuhn,Tom,NA,Kuhn,NA,100,NA,State House District 57,Macomb,099,841896,male,0.99,1,0.8158272084495956,0.00875151359433888,0.0033171230468858086,0.08865723617951268,0.0834469187296671,0.8158272084495956,0.00875151359433888,0.0033171230468858086,0.08865723617951268,0.0834469187296671,White,White
MI,58,Nate Shannon,Nate,NA,Shannon,NA,200,NA,State House District 58,Macomb,099,20333,male,0.97,2,0.31083507938164523,0.5625103213431604,0.0016576014734523662,0.03050462872065954,0.09449236908108255,0.31083507938164523,0.5625103213431604,0.0016576014734523662,0.03050462872065954,0.09449236908108255,Black,Non-White
MI,59,Douglas Wozniak,Douglas,NA,Wozniak,NA,100,NA,State House District 59,Macomb,099,226153,male,1,1,0.9651315545396562,0.0011311150737661002,0.0023496459707826114,0.0018141196150307972,0.029573564800764285,0.9651315545396562,0.0011311150737661002,0.0023496459707826114,0.0018141196150307972,0.029573564800764285,White,White
MI,60,Joseph Aragona,Joseph,NA,Aragona,NA,100,NA,State House District 60,Macomb,099,790654,male,0.99,1,0.8041517816627388,0.00133549693244356,0.009264263529664796,0.12958313952554662,0.05566531834960626,0.8041517816627388,0.00133549693244356,0.009264263529664796,0.12958313952554662,0.05566531834960626,White,White
MI,61,Denise Mentzer,Denise,NA,Mentzer,NA,200,NA,State House District 61,Macomb,099,408243,female,1,2,0.914540396297281,0.01083030555790897,0.006774719425943955,0.0048821516734276656,0.06297242704543836,0.914540396297281,0.01083030555790897,0.006774719425943955,0.0048821516734276656,0.06297242704543836,White,White
MI,62,Alicia St. Germaine,Alicia,NA,St. Germaine,NA,100,NA,State House District 62,Macomb,099,385039,female,0.99,1,0.17102818656708582,0.015614138576903509,0.019885780496840085,0.005894102338243222,0.7875777920209275,0.17102818656708582,0.015614138576903509,0.019885780496840085,0.005894102338243222,0.7875777920209275,Other,Non-White
MI,63,Jay DeBoyer,Jay,NA,DeBoyer,NA,100,NA,State House District 63,St. Clair,147,361798,male,0.97,1,0.7931863039763227,0.023588867886929595,0.00972716572956846,0.019737131305207326,0.15376053110197185,0.7931863039763227,0.023588867886929595,0.00972716572956846,0.019737131305207326,0.15376053110197185,White,White
MI,64,Andrew Beeler,Andrew,NA,Beeler,NA,100,NA,State House District 64,St. Clair,147,907988,male,1,1,0.8945065037315392,0.0045131394506010185,0.0048131794800435074,9.90798134481039e-4,0.09517637920333534,0.8945065037315392,0.0045131394506010185,0.0048131794800435074,9.90798134481039e-4,0.09517637920333534,White,White
MI,65,Jaime Greene,Jaime,NA,Greene,NA,100,NA,State House District 65,St. Clair,147,202646,male,0.96,1,0.5914284552876449,0.02193234854573947,0.14347225941299618,0.001764387184483388,0.24140254956913607,0.5914284552876449,0.02193234854573947,0.14347225941299618,0.001764387184483388,0.24140254956913607,White,White
MI,66,Josh Schriver,Josh,NA,Schriver,NA,100,NA,State House District 66,Oakland,125,292629,male,1,1,0.8140446293149031,0.005785605899649518,0.012902231389412086,0.032882229700477404,0.13438530369555793,0.8140446293149031,0.005785605899649518,0.012902231389412086,0.032882229700477404,0.13438530369555793,White,White
MI,67,Phil Green,Phil,NA,Green,NA,100,NA,State House District 67,Lapeer,087,221477,male,0.99,1,0.7880816560420165,0.07350288799924881,0.005463385463834205,0.002941487873830896,0.13001058262106954,0.7880816560420165,0.07350288799924881,0.005463385463834205,0.002941487873830896,0.13001058262106954,White,White
MI,68,David Martin,David,NA,Martin,NA,100,NA,State House District 68,Genesee,049,3489607,male,1,1,0.6727002400042058,0.17574716630975473,0.030985588682383675,0.0028066486737458596,0.11776035632991,0.6727002400042058,0.17574716630975473,0.030985588682383675,0.0028066486737458596,0.11776035632991,White,White
MI,69,Jasper Martus,Jasper,NA,Martus,NA,200,NA,State House District 69,Genesee,049,40204,male,0.99,2,0.762445864160102,0.13924034392590776,0.02047473873605755,0.015350289545471425,0.06248876363246138,0.762445864160102,0.13924034392590776,0.02047473873605755,0.015350289545471425,0.06248876363246138,White,White
MI,70,Cynthia Neeley,Cynthia,NA,Neeley,NA,200,NA,State House District 70,Genesee,049,346628,female,1,2,0.6685104434678569,0.22504064709194121,0.010700126108629207,0.0010438104122221003,0.09470497291935047,0.6685104434678569,0.22504064709194121,0.010700126108629207,0.0010438104122221003,0.09470497291935047,White,White
MI,71,Brian BeGole,Brian,NA,BeGole,NA,100,NA,State House District 71,Shiawassee,155,860237,male,1,1,0.8578976448638114,0.010231317067643691,0.014357844470097695,0.004480760343446558,0.11303243325500067,0.8578976448638114,0.010231317067643691,0.014357844470097695,0.004480760343446558,0.11303243325500067,White,White
MI,72,Mike Mueller,Mike,NA,Mueller,NA,100,NA,State House District 72,Genesee,049,1145946,male,1,1,0.8046297675471792,0.007130250108160459,0.029903883192574025,0.012424011788017029,0.14591208736406924,0.8046297675471792,0.007130250108160459,0.029903883192574025,0.012424011788017029,0.14591208736406924,White,White
MI,73,Julie Brixie,Julie,NA,Brixie,NA,200,NA,State House District 73,Ingham,065,754260,female,0.99,2,1,0,0,0,0,1,0,0,0,0,White,White
MI,74,Kara Hope,Kara,NA,Hope,NA,200,NA,State House District 74,Ingham,065,75290,female,0.87,2,0.6973491840942373,0.13637129624567632,0.006228097039663681,0.011100012319845658,0.14895141030057713,0.6973491840942373,0.13637129624567632,0.006228097039663681,0.011100012319845658,0.14895141030057713,White,White
MI,75,Penelope Tsernoglou,Penelope,NA,Tsernoglou,NA,200,NA,State House District 75,Clinton,037,23234,female,0.99,2,0.8021684244294028,0.0384191902703066,0.03502151586050766,0.011634227741362729,0.11275664169842012,0.8021684244294028,0.0384191902703066,0.03502151586050766,0.011634227741362729,0.11275664169842012,White,White
MI,76,Angela Witwer,Angela,NA,Witwer,NA,200,NA,State House District 76,Eaton,045,925931,female,1,2,0.9029111065459741,0.0018929363453577847,0.01836023687053204,0.0012204621333876417,0.07561525810474856,0.9029111065459741,0.0018929363453577847,0.01836023687053204,0.0012204621333876417,0.07561525810474856,White,White
MI,77,Emily Dievendorf,Emily,NA,Dievendorf,NA,200,NA,State House District 77,Clinton,037,482802,female,1,2,0.982569398902141,0,0.01743060109785896,0,0,0.982569398902141,0,0.01743060109785896,0,0,White,White
MI,78,Gina Johnsen,Gina,NA,Johnsen,NA,100,NA,State House District 78,Ionia,067,244642,female,0.99,1,0.9093618749668987,0.009674901134404935,0.027249712649729325,0.002369427416543995,0.05134408383242302,0.9093618749668987,0.009674901134404935,0.027249712649729325,0.002369427416543995,0.05134408383242302,White,White
MI,79,Angela Rigas,Angela,NA,Rigas,NA,100,NA,State House District 79,Barry,015,925931,female,1,1,0.9485575572647986,0,0.04443635801012894,2.801353446835258e-4,0.006725949380388848,0.9485575572647986,0,0.04443635801012894,2.801353446835258e-4,0.006725949380388848,White,White
MI,80,Phil Skaggs,Phil,NA,Skaggs,NA,200,NA,State House District 80,Kent,081,221477,male,0.99,2,0.8442564671818996,0.021476319869910155,0.008910247287368778,0.01726182994901506,0.10809513571180637,0.8442564671818996,0.021476319869910155,0.008910247287368778,0.01726182994901506,0.10809513571180637,White,White
MI,81,Rachel Hood,Rachel,NA,Hood,NA,200,NA,State House District 81,Kent,081,509812,female,1,2,0.709075997547346,0.11637377887955579,0.02648688092296212,0.008689095198362364,0.13937424745177382,0.709075997547346,0.11637377887955579,0.02648688092296212,0.008689095198362364,0.13937424745177382,White,White
MI,82,Kristian Grant,Kristian,NA,Grant,NA,200,NA,State House District 82,Kent,081,27198,male,0.97,2,0.27254293650335193,0.42059224783188237,0.12289943486523185,0.009028715222702778,0.1749366655768311,0.27254293650335193,0.42059224783188237,0.12289943486523185,0.009028715222702778,0.1749366655768311,Black,Non-White
MI,83,John Fitzgerald,John,NA,Fitzgerald,NA,200,NA,State House District 83,Kent,081,2692560,male,1,2,0.8632131964824418,0.054459156763317945,0.015257923311852654,0.005870884279564235,0.061198839162823475,0.8632131964824418,0.054459156763317945,0.015257923311852654,0.005870884279564235,0.061198839162823475,White,White
MI,84,Carol Glanville,Carol,NA,Glanville,NA,200,NA,State House District 84,Kent,081,476340,female,0.99,2,0.807451308990793,0.08863073455002456,0.010658343039571565,0.002198952664100165,0.0910606607555108,0.807451308990793,0.08863073455002456,0.010658343039571565,0.002198952664100165,0.0910606607555108,White,White
MI,85,Bradley Slagh,Bradley,NA,Slagh,NA,100,NA,State House District 85,Ottawa,139,90017,male,1,1,0.9978759546252589,2.640994251205654e-4,0.0010297364772296903,8.302094723908231e-4,0,0.9978759546252589,2.640994251205654e-4,0.0010297364772296903,8.302094723908231e-4,0,White,White
MI,86,Nancy De Boer,Nancy,NA,DeBoer,NA,100,NA,State House District 86,Ottawa,139,668231,female,1,1,0.9410334805425075,5.331083832210583e-5,0.028935533037709626,0.004783723251847115,0.025193952329613595,0.9410334805425075,5.331083832210583e-5,0.028935533037709626,0.004783723251847115,0.025193952329613595,White,White
MI,87,Will Snyder,Will,NA,Snyder,NA,200,NA,State House District 87,Muskegon,121,168243,male,0.99,2,0.8107699067098504,0.0566253607301134,0.01322214969316953,0.0010471468062839054,0.11833543606058285,0.8107699067098504,0.0566253607301134,0.01322214969316953,0.0010471468062839054,0.11833543606058285,White,White
MI,88,Greg VanWoerkom,Greg,NA,VanWoerkom,NA,100,NA,State House District 88,Ottawa,139,385841,male,1,1,0.9485072444603921,0,0.011071879919960675,0.01292233866588761,0.027498536953759534,0.9485072444603921,0,0.011071879919960675,0.01292233866588761,0.027498536953759534,White,White
MI,89,Luke Meerman,Luke,NA,Meerman,NA,100,NA,State House District 89,Ottawa,139,205280,male,1,1,0.997176026100566,2.856785066998852e-4,0.0025382953927342083,0,0,0.997176026100566,2.856785066998852e-4,0.0025382953927342083,0,0,White,White
MI,90,Bryan Posthumus,Bryan,NA,Posthumus,NA,100,NA,State House District 90,Kent,081,316081,male,1,1,0.9440631561187803,0,0.05593684388121966,0,0,0.9440631561187803,0,0.05593684388121966,0,0,White,White
MI,91,Pat Outman,Pat,NA,Outman,NA,100,NA,State House District 91,Montcalm,117,93631,male,0.51,1,0.9761548707910122,0.0015830348203707662,0.0019379172991465965,0.0011927491338637364,0.019131427955606687,0.9761548707910122,0.0015830348203707662,0.0019379172991465965,0.0011927491338637364,0.019131427955606687,White,White
MI,92,Jerry Neyer,Jerry,NA,Neyer,NA,100,NA,State House District 92,Isabella,073,306465,male,0.99,1,0.9461328087271768,0.0010874393412506386,0.0016909471764392264,0.002518937371153067,0.048569867383980385,0.9461328087271768,0.0010874393412506386,0.0016909471764392264,0.002518937371153067,0.048569867383980385,White,White
MI,93,Graham Filler,Graham,NA,Filler,NA,100,NA,State House District 93,Saginaw,145,124088,male,1,1,0.9165141853304367,0.0019306180551928852,0.00261285582098992,0.0019364344327100606,0.07700590636067041,0.9165141853304367,0.0019306180551928852,0.00261285582098992,0.0019364344327100606,0.07700590636067041,White,White
MI,94,Amos O'Neal,Amos,NA,O'Neal,NA,200,NA,State House District 94,Saginaw,145,37699,male,0.98,2,0.10289103990903134,0.8362120143507424,0.0057239873726697655,5.703567018388418e-4,0.054602601665717614,0.10289103990903134,0.8362120143507424,0.0057239873726697655,5.703567018388418e-4,0.054602601665717614,Black,Non-White
MI,95,Bill Schuette,Bill,NA,Schuette,NA,100,NA,State House District 95,Midland,111,465128,male,1,1,0.9317688181734445,1.56975366975594e-4,0.004141202630887632,0.014500471989680698,0.04943253183901165,0.9317688181734445,1.56975366975594e-4,0.004141202630887632,0.014500471989680698,0.04943253183901165,White,White
MI,96,Timothy Beson,Timothy,NA,Beson,NA,100,NA,State House District 96,Bay,017,226613,male,1,1,0.7516341149594865,0.0059534235523758675,0.0031726799434300913,0.0014912381413293623,0.23774854340337814,0.7516341149594865,0.0059534235523758675,0.0031726799434300913,0.0014912381413293623,0.23774854340337814,White,White
MI,97,Matthew Bierlein,Matthew,NA,Bierlein,NA,100,NA,State House District 97,Tuscola,157,653710,male,1,1,0.9461481241688113,2.7387259583703315e-5,0.00366356280695677,4.89851734901293e-4,0.049671074029747006,0.9461481241688113,2.7387259583703315e-5,0.00366356280695677,4.89851734901293e-4,0.049671074029747006,White,White
MI,98,Gregory Alexander,Gregory,NA,Alexander,NA,100,NA,State House District 98,Huron,063,204650,male,1,1,0.8981037256013663,0.01727192052982098,0.004164994341845885,8.029679616877578e-4,0.07965639156527902,0.8981037256013663,0.01727192052982098,0.004164994341845885,8.029679616877578e-4,0.07965639156527902,White,White
MI,99,Mike Hoadley,Mike,NA,Hoadley,NA,100,NA,State House District 99,Iosco,069,1145946,male,1,1,0.8631985881274251,5.573618535852982e-4,0.02487366611355259,0.007213764801622796,0.10415661910381424,0.8631985881274251,5.573618535852982e-4,0.02487366611355259,0.007213764801622796,0.10415661910381424,White,White
MI,100,Tom Kunse,Tom,NA,Kunse,NA,100,NA,State House District 100,Osceola,133,841896,male,0.99,1,0.7466069477525811,0.024969440353192037,0.004732021638851572,0.014998553201030537,0.20869303705434483,0.7466069477525811,0.024969440353192037,0.004732021638851572,0.014998553201030537,0.20869303705434483,White,White
MI,101,Joseph Fox,Joseph,NA,Fox,NA,100,NA,State House District 101,Newaygo,123,790654,male,0.99,1,0.87975798401674,0.0038963745791229984,0.01251595895264308,6.651915741128637e-4,0.10316449087738103,0.87975798401674,0.0038963745791229984,0.01251595895264308,6.651915741128637e-4,0.10316449087738103,White,White
MI,102,Curtis VanderWall,Curtis,NA,VanderWall,NA,100,NA,State House District 102,Oceana,127,78125,male,1,1,0.9639052807351575,3.6491953549274645e-4,0.0018103533139067279,2.570182166126751e-4,0.03366242819883029,0.9639052807351575,3.6491953549274645e-4,0.0018103533139067279,2.570182166126751e-4,0.03366242819883029,White,White
MI,103,Betsy Coffia,Betsy,NA,Coffia,NA,200,NA,State House District 103,Leelanau,089,53430,female,1,2,0.8174316724702521,0.0031941727677086075,0.08051660761596457,0.003646927294246568,0.09521061985182819,0.8174316724702521,0.0031941727677086075,0.08051660761596457,0.003646927294246568,0.09521061985182819,White,White
MI,104,John Roth,John,NA,Roth,NA,100,NA,State House District 104,Benzie,019,2692560,male,1,1,0.9627247298491343,7.881370166682034e-5,0.002307794465583103,7.258765650471255e-4,0.03416278541856871,0.9627247298491343,7.881370166682034e-5,0.002307794465583103,7.258765650471255e-4,0.03416278541856871,White,White
MI,105,Ken Borton,Ken,NA,Borton,NA,100,NA,State House District 105,Roscommon,143,337251,male,0.99,1,0.8072308790911207,6.221930902384101e-4,0.015291470424438182,0.02330815658703097,0.1535473008071718,0.8072308790911207,6.221930902384101e-4,0.015291470424438182,0.02330815658703097,0.1535473008071718,White,White
MI,106,Cam Cavitt,Cam,NA,Cavitt,NA,100,NA,State House District 106,Presque Isle,141,10225,male,0.63,1,0.4060469906149014,0.0023746567663187022,7.078104052824591e-4,0.07862302218292884,0.5122475200305686,0.4060469906149014,0.0023746567663187022,7.078104052824591e-4,0.07862302218292884,0.5122475200305686,Other,Non-White
MI,107,Neil Friske,Neil,NA,Friske,NA,100,NA,State House District 107,Mackinac,097,206722,male,1,1,0.7733731030086324,3.7612332573382975e-5,0.0012118232978386141,7.704894744756804e-4,0.2246069718864799,0.7733731030086324,3.7612332573382975e-5,0.0012118232978386141,7.704894744756804e-4,0.2246069718864799,White,White
MI,108,Dave Prestin,Dave,NA,Prestin,NA,100,NA,State House District 108,Delta,041,515066,male,1,1,0.7435108274814058,0,0.001145651281433961,0.004983656596138433,0.2503598646410217,0.7435108274814058,0,0.001145651281433961,0.004983656596138433,0.2503598646410217,White,White
MI,109,Jenn Hill,Jenn,NA,Hill,NA,200,NA,State House District 109,Alger,003,39556,female,0.99,2,0.9640810415553307,0.011005456261547497,0.017051057989614295,0.00786244419350763,0,0.9640810415553307,0.011005456261547497,0.017051057989614295,0.00786244419350763,0,White,White
MI,110,Gregory Markkanen,Gregory,NA,Markkanen,NA,100,NA,State House District 110,Keweenaw,083,204650,male,1,1,0.9032371745109746,0.009885258413243544,0.002827871420325744,0,0.08404969565545606,0.9032371745109746,0.009885258413243544,0.002827871420325744,0,0.08404969565545606,White,White
GA,1,Mike Cameron,Mike,NA,Cameron,NA,100,NA,State House District 1,Walker,295,1145946,male,1,1,0.6860850071537552,0.07609362829893648,0.024730773698626828,0.005032530634036665,0.20805806021464474,0.6860850071537552,0.07609362829893648,0.024730773698626828,0.005032530634036665,0.20805806021464474,White,White
GA,2,Steve Tarvin,Steve,NA,Tarvin,NA,100,NA,State House District 2,Walker,295,864950,male,1,1,0.8298199615846001,0.06673234792128147,0.01077419890236895,0.0023844824815281336,0.09028900911022128,0.8298199615846001,0.06673234792128147,0.01077419890236895,0.0023844824815281336,0.09028900911022128,White,White
GA,3,Mitchell Horner,Mitchell,NA,Horner,NA,100,NA,State House District 3,Catoosa,047,70749,male,0.99,1,0.9271569978286552,0.004928755562041385,0.004357083191214406,0.0015150352519437426,0.062042128166145155,0.9271569978286552,0.004928755562041385,0.004357083191214406,0.0015150352519437426,0.062042128166145155,White,White
GA,4,Kasey Carpenter,Kasey,NA,Carpenter,NA,100,NA,State House District 4,Whitfield,313,4917,female,0.74,1,0.8757680088580617,0.020144323109503315,0.045874547978027286,0.0018105052361023202,0.05640261481830528,0.8757680088580617,0.020144323109503315,0.045874547978027286,0.0018105052361023202,0.05640261481830528,White,White
GA,5,Matt Barton,Matt,NA,Barton,NA,100,NA,State House District 5,Gordon,129,484010,male,1,1,0.7855846559555139,0.007681547200064464,0.01891963629954015,0.00327578214849838,0.18453837839638323,0.7855846559555139,0.007681547200064464,0.01891963629954015,0.00327578214849838,0.18453837839638323,White,White
GA,6,Jason Ridley,Jason,NA,Ridley,NA,100,NA,State House District 6,Murray,213,786241,male,1,1,0.7411216874568166,0.02258877643530644,0.044248480405780714,9.128148805331602e-4,0.19112824082156302,0.7411216874568166,0.02258877643530644,0.044248480405780714,9.128148805331602e-4,0.19112824082156302,White,White
GA,7,Johnny Chastain,Johnny,NA,Chastain,NA,100,NA,State House District 7,Gilmer,123,225733,male,0.99,1,0.8881355699029478,8.118485114908773e-4,0.045746408079620465,0.001380756820892548,0.06392541668504817,0.8881355699029478,8.118485114908773e-4,0.045746408079620465,0.001380756820892548,0.06392541668504817,White,White
GA,8,Stan Gunter,Stan,NA,Gunter,NA,100,NA,State House District 8,Union,291,81520,male,0.98,1,0.9119100665184935,0.004942920141086819,7.959964135082888e-4,0.0013933746375652826,0.08095764228934611,0.9119100665184935,0.004942920141086819,7.959964135082888e-4,0.0013933746375652826,0.08095764228934611,White,White
GA,9,Will Wade,Will,NA,Wade,NA,100,NA,State House District 9,Lumpkin,187,168243,male,0.99,1,0.6983638826486921,0.10927772431046767,0.015572643367205936,0.0011669306346067773,0.1756188190390275,0.6983638826486921,0.10927772431046767,0.015572643367205936,0.0011669306346067773,0.1756188190390275,White,White
GA,10,Victor Anderson,Victor,NA,Anderson,NA,100,NA,State House District 10,Rabun,241,914605,male,1,1,0.4648676320315399,0.01845452320086846,0.3326060804436494,0.0017850096651917387,0.1822867546587505,0.4648676320315399,0.01845452320086846,0.3326060804436494,0.0017850096651917387,0.1822867546587505,White,White
GA,11,Rick Jasperse,Rick,NA,Jasperse,NA,100,NA,State House District 11,Pickens,227,319578,male,1,1,0.9233142193493283,0,0.0034578147301908956,0.0027865304781545717,0.07044143544232627,0.9233142193493283,0,0.0034578147301908956,0.0027865304781545717,0.07044143544232627,White,White
GA,12,Eddie Lumsden,Eddie,NA,Lumsden,NA,100,NA,State House District 12,Floyd,115,63313,male,0.98,1,0.2816589698027728,0.5865255756031879,0.06411540855360476,0.0018563476258209647,0.06584369841461356,0.2816589698027728,0.5865255756031879,0.06411540855360476,0.0018563476258209647,0.06584369841461356,Black,Non-White
GA,13,Katie Dempsey,Katie,NA,Dempsey,NA,100,NA,State House District 13,Floyd,115,327142,female,1,1,0.8568513341354068,0.0630704645599275,0.014377069873654346,0.003049715926252085,0.06265141550475917,0.8568513341354068,0.0630704645599275,0.014377069873654346,0.003049715926252085,0.06265141550475917,White,White
GA,14,Mitchell Scoggins,Mitchell,NA,Scoggins,NA,100,NA,State House District 14,Bartow,015,70749,male,0.99,1,0.8327018478866803,0.06818456120345481,0.013549010152963918,0.0012739387034906783,0.08429064205341025,0.8327018478866803,0.06818456120345481,0.013549010152963918,0.0012739387034906783,0.08429064205341025,White,White
GA,15,Matthew Gambill,Matthew,NA,Gambill,NA,100,NA,State House District 15,Bartow,015,653710,male,1,1,0.8753952039086603,0.010499858121684674,0.01373922468795247,0.0023824339952474315,0.09798327928645516,0.8753952039086603,0.010499858121684674,0.01373922468795247,0.0023824339952474315,0.09798327928645516,White,White
GA,16,Trey Kelley,Trey,NA,Kelley,NA,100,NA,State House District 16,Polk,233,27337,male,0.99,1,0.6245689035477602,0.2443843077380029,0.004126133143931261,6.102752234755635e-4,0.12631038034683012,0.6245689035477602,0.2443843077380029,0.004126133143931261,6.102752234755635e-4,0.12631038034683012,White,White
GA,17,Martin Momtahan,Martin,NA,Momtahan,NA,100,NA,State House District 17,Paulding,223,1077102,male,0.99,1,0.41366175441817565,0.3122655844867029,0.12781129926417434,0.00730390575972401,0.13895745607122315,0.41366175441817565,0.3122655844867029,0.12781129926417434,0.00730390575972401,0.13895745607122315,White,White
GA,18,Tyler Paul Smith,Tyler,Paul,Smith,NA,100,NA,State House District 18,Haralson,143,216488,male,0.99,1,0.9789020043021214,0.004734416700466393,4.469943203904091e-5,3.36162365595488e-5,0.016285263328813658,0.9789020043021214,0.004734416700466393,4.469943203904091e-5,3.36162365595488e-5,0.016285263328813658,White,White
GA,19,Joseph Gullett,Joseph,NA,Gullett,NA,100,NA,State House District 19,Paulding,223,790654,male,0.99,1,0.7747861182740982,0.13363707039136694,0.01575043244489073,0.0016362079077742917,0.07419017098186978,0.7747861182740982,0.13363707039136694,0.01575043244489073,0.0016362079077742917,0.07419017098186978,White,White
GA,20,Charlice Byrd,Charlice,NA,Byrd,NA,100,NA,State House District 20,Cherokee,057,96,female,0.97,1,0.21785611119408282,0.7688798882017447,0,0.01326400060417244,0,0.21785611119408282,0.7688798882017447,0,0.01326400060417244,0,Black,Non-White
GA,21,Brad Thomas,Brad,NA,Thomas,NA,100,NA,State House District 21,Cherokee,057,195732,male,1,1,0.6530355401152006,0.16751689990385782,0.007238543395352673,0.007997622415648971,0.16421139416994,0.6530355401152006,0.16751689990385782,0.007238543395352673,0.007997622415648971,0.16421139416994,White,White
GA,22,Jordan Ridley,Jordan,NA,Ridley,NA,100,NA,State House District 22,Cherokee,057,148590,male,0.9,1,0.37247118548906044,0.30489755559203097,0.02359959706066714,0.002202992401680978,0.2968286694565605,0.37247118548906044,0.30489755559203097,0.02359959706066714,0.002202992401680978,0.2968286694565605,White,White
GA,23,Mandi Ballinger,Mandi,NA,Ballinger,NA,100,NA,State House District 23,Cherokee,057,15146,female,0.88,1,0.8977645973202923,0.005234073654388498,0.011737962539093484,0.0021304943825512382,0.0831328721036744,0.8977645973202923,0.005234073654388498,0.011737962539093484,0.0021304943825512382,0.0831328721036744,White,White
GA,24,Carter Barrett,Carter,NA,Barrett,NA,100,NA,State House District 24,Forsyth,117,7104,male,0.93,1,0.8468402252591389,0.03544337443799598,0.005667567747985937,0.02484628448323133,0.08720254807164782,0.8468402252591389,0.03544337443799598,0.005667567747985937,0.02484628448323133,0.08720254807164782,White,White
GA,25,Todd Jones,Todd,NA,Jones,NA,100,NA,State House District 25,Forsyth,117,179593,male,1,1,0.7498879569391776,0.10385755486922776,0.0037956517875507734,0.011115807336368754,0.13134302906767506,0.7498879569391776,0.10385755486922776,0.0037956517875507734,0.011115807336368754,0.13134302906767506,White,White
GA,26,Lauren McDonald III,Lauren,NA,McDonald,III,100,NA,State House District 26,Forsyth,117,353212,female,0.99,1,0.7950930536364128,0.0347499202521091,0.029774955580974913,0.025917560523800502,0.1144645100067027,0.7950930536364128,0.0347499202521091,0.029774955580974913,0.025917560523800502,0.1144645100067027,White,White
GA,27,Lee Hawkins,Lee,NA,Hawkins,NA,100,NA,State House District 27,Hall,139,175388,male,0.75,1,0.4942694765043748,0.38482769993696236,0.02801524471623288,0.006869337855644392,0.0860182409867856,0.4942694765043748,0.38482769993696236,0.02801524471623288,0.006869337855644392,0.0860182409867856,White,White
GA,28,Brent Cox,Brent,NA,Cox,NA,100,NA,State House District 28,Forsyth,117,101316,male,1,1,0.8710166896889587,0.030469851707549254,0.005500255497946695,0.015793399081695567,0.07721980402384974,0.8710166896889587,0.030469851707549254,0.005500255497946695,0.015793399081695567,0.07721980402384974,White,White
GA,29,Matt Dubnik,Matt,NA,Dubnik,NA,100,NA,State House District 29,Hall,139,484010,male,1,1,0.6277525502879446,0.06862395393141205,0.07134817453641772,0.03059077986874735,0.2016845413754783,0.6277525502879446,0.06862395393141205,0.07134817453641772,0.03059077986874735,0.2016845413754783,White,White
GA,30,Derrick McCollum,Derrick,NA,McCollum,NA,100,NA,State House District 30,Hall,139,74422,male,1,1,0.19441039736949098,0.674068076098454,0.026847165811607895,0.0021979510997639355,0.10247640962068326,0.19441039736949098,0.674068076098454,0.026847165811607895,0.0021979510997639355,0.10247640962068326,Black,Non-White
